id,content_type,content,version,is_active
100303,instruction,"That is when I realized that nothing I said mattered. Every promise I had made, I was breaking it. Both the spoken and the unspoken. Here I was, doing what I wanted to do, and throwing it all away. I wallowed for a bit on all the people I was letting down. But I had done that before. It got me nowhere. I thought about slowing down my drinking, but I had tried who knows how many times, hell, just last night was supposed to be slow.",1,True
100304,instruction,"When I finally pulled my face off the floor and crawled to the sink, I knew I had to do something I hadn't ever done before. I stared myself in the eyes, unsure of what would happen next. That's when I knew. I had to take myself seriously.",1,True
100305,instruction,"I had dreams, ambitions, goals, and more. Yet so far, I had let those sit idly by while I did as I pleased. No more. I told myself I would never drink again. I told myself that it was just the start. I made a promise to myself which I live by to this day. I promised accountability. Whatever challenge should come, I vowed to face it. I vowed to overcome. I promised to be the person I knew I was meant to be.",1,True
100306,instruction,"That day wasn't the first time I had made promises to myself. So, I vowed to take myself seriously. I can still see my face. The most resolute I had ever been, and terrified of what was to come. In those eyes I see relief. Finally, I was going to take myself seriously, and no one could stop me.",1,True
100307,instruction,"Since that day, my entire life has changed. I have been and am sober. I quit smoking. I revolutionized my diet. I started working out regularly. I have found time for my spirituality. I fell in love. I moved to another continent. I started a business. I take myself seriously.",1,True
100308,instruction,"Overcoming addiction, changing your life, creating your story, standing up for yourself, surmounting your fears, starting your next project, building your dreams, no matter what you plan on doing next, TAKE YOURSELF SERIOUSLY. Every day. Never stop. This is grit. Daily sacrifice for long term gain.",1,True
100309,instruction,"I don't mean to wear nice clothes and look people in the eye (although those are useful habits for networking). I mean, look yourself in the mirror and hold yourself accountable. Every single day. No one else can tell you what you need to do. No one else can do the things you need to do. I am giving you all the help you need to live a more fulfilled life. The rest is up to you. You are your greatest enemy and your greatest ally. Choose to be your ally. Every day. No matter how hard it is. Don't lie to yourself, you'll know. Take yourself seriously.",1,True
100310,instruction,Do the things you know you need to do.,1,True
100311,instruction,Who do you look up to? Who is your role model? Why?,1,True
100312,instruction,What do you admire about that person (or those people)? What characteristics do they have that make them special?,1,True
100313,instruction,What bad habits do you need to quit?,1,True
100314,instruction,What are the good habits you need to start?,1,True
100315,instruction,What promises do you need to keep? To yourself? To those you care about?,1,True
100316,instruction,What has stopped you from keeping those promises?,1,True
100317,instruction,"Choose an order to accomplish these. If you need, start with the easy ones and work up. No matter what, choose one to complete as soon as you possibly can. Start building active trust in yourself.",1,True
100318,instruction,"Forgive yourself when you mess up. If you fall off the horse, focus on getting back on the horse, not on the fact that you fell off. Forgive. Take yourself seriously, if you don't, who will? Next.",1,True
100319,heading,Mindfulness,1,True
100320,instruction,Mindfulness is rooted in the eastern practice of meditation. I am not asking you to chant mantras or do yoga unless that is what you want to do. What I am talking about is discipline for your mind. Silencing your mind is difficult. Try thinking about nothing for the next 5 minutes.,1,True
100321,instruction,…,1,True
100322,instruction,Too hard? How about only thinking about your breath for the next 2 minutes.,1,True
100323,instruction,…,1,True
100324,instruction,How did you do? Did your mind wander? It is okay if it did. The important thing is practicing the act of coming back to silence. Practice batting down thoughts and distractions. The world is more distracting today than it ever has been. Grabbing attention is a trillion dollar business.,1,True
100325,instruction,"So, why is this important? I am glad you asked.",1,True
100326,instruction,"Your brain is just like every other muscle; the parts you exercise get stronger. Mindfulness uses emotional intelligence. Emotional intelligence is otherwise known as, keeping a level head in the face of animosity. Psychologists have shown this works, neurologists agree, and some cultures have been practicing this basic technique for thousands of years.",1,True
100327,instruction,"Training your brain to focus, to stay calm, and to shut out distractions will improve your soft skills, make you more able to communicate with others, improve your mental energy, and make you generally grittier.",1,True
100328,instruction,You can spend as much or as little time on this as you think necessary. I highly suggest taking it seriously.,1,True
100329,instruction,Spend between 5 and 20 minutes a day practicing mindfulness. Focus on your breath. Push out all distractions. Silence your inner voice for a period each and every day.,1,True
100330,instruction,"Some people do this while completing thoughtless tasks, but it is most effective when practiced on its own. Do what works best for you.",1,True
100331,heading,Routine,1,True
100332,instruction,"Routine is the final point of Part 1. A routine is the manifestation of discipline. Whether you realize it or not, you have a routine. Humans are creatures of habit, and that will never change.",1,True
100333,instruction,My task for you is to consider your routine intentionally. Do you wander through your day from one thing to the next? Or is there a method to your day?,1,True
100334,instruction,"Either way, you now have at least three tasks which demand your attention every day.",1,True
100335,instruction,"Tracking Flow – tracking your daily activities, how they affect your energy, and how engaged you are in them.",1,True
100336,instruction,"Sharpening your sword – choosing a useful and enjoyable skill to hone, practice, and sharpen as a way to stand out from your peers and, more importantly, to better yourself.",1,True
100337,instruction,Mindfulness – set aside a short amount of time to practice quieting your mind each day.,1,True
100338,instruction,"Finally, remember the five mindsets every day.",1,True
100339,instruction,Curiosity,1,True
100340,instruction,Bias to action,1,True
100341,instruction,Reframing,1,True
100342,instruction,Awareness,1,True
100343,instruction,Radical collaboration,1,True
100344,instruction,"It takes about five weeks to break old habits and build new ones. If you start now, exercising your brain will become a part of your daily routine before you finish the course.",1,True
100345,heading,"Part 2: Trunk
Connecting Your Past to Your Future",1,True
100346,heading,"Table of Contents
Overview
Module 1 – Finding The Light
How You Are
Your Values
Module 2 – Reality
Creator's Mentality
Action Triggers
Reframing Failure
Module 3 – Landmarking
New Growth
Reading the Leaves
Making Choices
Module 4 – Launching Pad
Framework
Support
Unknowns
Module 5 – Story Weaving
Choosing Your Level
Persuasive Story Telling
Drafting Your Story",1,True
100347,heading,Overview,1,True
100348,instruction,"Now that you have taken stock of your literal makeup and background, it is time to take a higher level view of who you are, how you are doing, and where your life is going. If you are unsure about the path ahead, that is okay. If you are confident you know where your path leads, that is okay too. Go through each exercise with an open mind. If you are searching for answers, this process will guide you through finding them. If you are decided and confident, this will provide reassurance, perspective, and ensure that you did your due diligence. Just as with the roots, understanding where you are can only help you reach greater heights.",1,True
100349,instruction,"The trunk of our tree represents the present. This is where your past meets your future. In many respects, the present is the only thing that genuinely exists. Everything else is an interpretation. Your mission is to interpret your situation to your benefit and steer towards your best possible future.",1,True
100350,instruction,"There is no possible way to know every effect of each and every choice we make. So, it's nearly impossible to make the best decision in every instance. We gather as much information as is needed, and then we make a choice. Bias to Action.",1,True
100351,instruction,"Approach this part with an open mind. A lot of this will be brainstorming. When brainstorming, defer to quantity over quality. We, as people, have all sorts of social filters which hinder most people from thinking creatively. Your job is to ignore anything that tells you something is a bad idea and write it down anyways.",1,True
100352,instruction,"There will be a time and a place for evaluation, but first, you need to generate as many ideas as possible. While the most outlandish ideas don't always seem useful, they open the door for creativity, and can often lead to innovation. Remember, many of the most incredible discoveries were made by accident, open yourself up to those accidents.",1,True
100353,instruction,"*** You are going to need a small group of people who know you but do not think they know what you need to do for your next step in life. 2-3 other people works best, but even one will help tremendously. ***",1,True
100354,heading,Module 1 – Finding The Light,1,True
100355,instruction,Every plant grows towards the light. The light is nourishing for trees.,1,True
100356,instruction,"You, too, must reach towards your light. Once you identify what your light is, it will guide you through your decision-making process. Anytime you have a decision to make your light will tell you which way to go, grow towards the light. So, what is your light? What is nourishing for you?",1,True
100357,heading,How You Are,1,True
100358,instruction,"Building on Part 1, you are going to write a brief summary of each of the four main parts of your life. You will then evaluate each part out of ten. Give marks according to how you see fit.",1,True
100359,instruction,Write a Summary,1,True
100360,instruction,Mark out of 10,1,True
100361,instruction,1. Work,1,True
100362,instruction,2. Play,1,True
100363,instruction,3. Love,1,True
100364,instruction,4. Health,1,True
100365,instruction,"5. Overall, how are you?",1,True
100366,heading,Your Values,1,True
100367,instruction,It is time to identify your light and begin to understand the compass that will guide you into the future.,1,True
100368,instruction,"There are two main values to consider, your work values and your life values. Values are not a description of what you want, or what you are seeking. This is philosophical. Reflect on the deeper meaning. There are no wrong answers, except for blank answers.",1,True
100369,heading,Work,1,True
100370,instruction,1. What does work mean to you?,1,True
100371,instruction,2. Why do you work?,1,True
100372,instruction,3. Why do other people work?,1,True
100373,instruction,4. What is the purpose of people working?,1,True
100374,instruction,"5. Other than money, what is gained from work?",1,True
100375,instruction,"6. Are honor, growth, or fulfillment essential to work? Explain.",1,True
100376,instruction,7. What work would you do if all your needs were guaranteed?,1,True
100377,heading,Life,1,True
100378,instruction,1. Is there a meaning of life? Give details.,1,True
100379,instruction,2. What is the meaning of your life?,1,True
100380,instruction,3. Why do we exist?,1,True
100381,instruction,4. What is good?,1,True
100382,instruction,5. What is evil?,1,True
100383,instruction,6. What is happiness?,1,True
100384,instruction,7. Is there a higher being?,1,True
100385,instruction,8. Why do we experience pain and suffering?,1,True
100386,instruction,"9. Is there some deeper meaning, mission, or purpose to life?",1,True
100387,instruction,10. What injustices are there in the world?,1,True
100388,heading,Alignment,1,True
100389,instruction,"The most fulfilling lives grow from the place where life views and work views overlap.¹ In other words, if your work values complement your life values, your life will have more value.",1,True
100390,instruction,1. Where do your two value systems support each other?,1,True
100391,instruction,2. Where do they disagree?,1,True
100392,instruction,3. Is one more important to you than the other? Which one? Why?,1,True
100393,instruction,"4. In your own words, explain how your work values and your life values work together.",1,True
100394,instruction,"You spend a tremendous amount of your life working. The more closely your work supports your values, the more rewarding your life will be. The overlap between your work values and your life values is where your light shines the brightest. The closer your work, the way you spend your productive time, complements your values, the more rewarding your life will be.",1,True
100395,instruction,"If you are unclear on what you value, talk to people who know you well, or research your idols' values and compare your values to their values. This alignment is the light you are using to guide the next steps in your life, be diligent.",1,True
100396,instruction,"If you find yourself stuck, practice free writing several potential answers to the questions. Then, choose which solution is best for you or combine them to create another. This doesn't need to be a world-altering philosophy, but you do need to clarify your values.",1,True
100397,heading,Module 2 – Reality,1,True
100398,instruction,"There are many things which are outside of our control in life. It is best if we let them be. Accept them as they are, and work around them. I am not saying that we should not fight injustices or work to right the wrongs in the world. Quite the contrary, we should understand what cannot be changed so that we may be productive in our efforts to support our values.",1,True
100399,instruction,"For example, there is bias and discrimination in most hiring processes. While these issues do need to be addressed and rectified, we would be foolish to act as though they do not exist.",1,True
100400,instruction,There are two main approaches to finding the next job.,1,True
100401,instruction,"The first is the one you likely know: write your resume, find a job opening, apply to every position you can with your carefully crafted documents, wait in the dark, then (if you're super lucky) you might get an email initiating the interview process. The first interviews are screening; the employer is just looking for reasons to narrow down the list. The final interview is when you get the chance to build a bond and sell yourself as an actual human who brings more to the table than a list of skills.",1,True
100402,instruction,"There are a TON of reasons this doesn't work, but the important thing is, for all intents and purposes, this doesn't work.⁸ Incentives are misaligned at every step of this process. For example, you are not a list of skills; the person writing job descriptions is either looking for the person who just left (with none of the downside) or doesn't fully understand what the position calls for. The process makes it incredibly challenging to showcase or find qualities which genuinely predict success. Meanwhile, it's often a charade because the position has already been filled through the second method.",1,True
100403,instruction,"The second one is the one that works, networking.⁸ I am not here to debate the ethics of this, only to share the reality of it. Most employers look inside their organization first, then they either target people they have found or already know, or they defer to prospects who are referred by trustworthy employees within the organization. Employers around the world have found that this is the surest way to find good hires. So, this is the method we use.",1,True
100404,heading,Creator's Mentality,1,True
100405,instruction,"Rather than waiting for the perfect job to fall into your lap, you are going to create your own opportunity. The best way to create opportunity is to have a plan and to live the five mindsets I mentioned in Part 1.¹",1,True
100406,instruction,"Curiosity – Be curious. You are going to be speaking to people. People love to feel interesting. Being genuinely interested in the people you are talking to will make every interaction you have, a more positive one. Further, if you are genuinely curious about the people you are speaking with, then you are more likely to be talking to the right people. Research is professional curiosity. Discovery is what comes from curiosity. Be curious. Do all your research, then find more questions to answer. Curiosity is the spirit of authentic connections. The best, and most effective, networking is authentic.",1,True
100407,instruction,"Bias to action – When it is time, take action. When in doubt, take action. You can research and postulate and imagine all day every day. A certain amount of preparation is good and necessary, but preparation has diminishing returns. Sooner rather than later, you need to go out and take action on your postulations. Make a hypothesis, test your hypothesis, observe the effects, iterate, and improve. We can only truly learn through action.",1,True
100408,instruction,"Reframing – otherwise known as a change of perspective. Some problems are insurmountable. Most problems are opportunities. Learning to see obstacles as opportunities will pay dividends in all aspects of life. An example,",1,True
100409,instruction,"Before → ""I have applied to every job I qualify for, and none of them are answering me. I will never find a job.""",1,True
100410,instruction,"After → ""I have tried applying for jobs using traditional methods. I need to change how I am looking for a job.""",1,True
100411,instruction,"Awareness – The human brain is always looking for ways to optimize. Think of your daily commute. While you are on your commute, you probably do not notice much of what is going on around you, unless it is extraordinary. The very first time you took the commute was likely a small adventure, fraught with new stimuli, and the excitement of your new job ahead. Now that you have made the trip so many times, your brain does not waste the energy it takes to observe every little thing, it assumes you know what is essential and only pays attention to those things. Attention is a trillion dollar business; companies spend a tremendous amount on advertising; the entertainment industry is massive. Know the difference between awareness and distraction. The more aware you are of what is going on around you, the more likely you are to recognize opportunity when it comes. Not everything that glitters is gold. Awareness means knowing the difference.",1,True
100412,instruction,"Radical collaboration – People. Know that everything in the world of work and creation is made up of people. Every institution, every group, everything, is made up of people. The most abundant resource you have is not the internet. It is the people you know. Don't be afraid to tap into the genius and perspective around you. Flow is when an individual performs at an extremely high level. Yet, no individual can accomplish what a group working together can. Every potential job will have gatekeepers; secretaries, HR representatives, hiring managers, and future co-workers are all people. Each interview is a two-way conversation. You are working together to find out if you can work well together.",1,True
100413,instruction,"1. Find a character from a book, series, movie, or real life for each mindset. The mindset should be that character's defining quality.",1,True
100414,instruction,2. Defend your choices. Explain how and why these characters exemplify the mindset. Give examples.,1,True
100415,instruction,3. What does embodying the mindset help the character to accomplish?,1,True
100416,heading,Action Triggers,1,True
100417,instruction,1. Focus on the task at hand. The one who chases two rabbits catches none.,1,True
100418,instruction,"2. Use the skills you have, not the ones you don't. A bird in the hand is worth two in the bush.",1,True
100419,instruction,3. Find your inspiration. Reproduce or create your most successful scenarios.,1,True
100420,instruction,4. Set your intentions and follow through.,1,True
100421,instruction,"5. Aim for the moon. If you miss, you'll land in the stars.",1,True
100422,instruction,6. Embrace fear. Get comfortable being uncomfortable. Move through fear into the unknown.,1,True
100423,instruction,"7. Take massive action. Hypothesize, act, observe, adjust, iterate.",1,True
100424,instruction,8. Persevere. Be relentless. Never stop. Remember that the tortoise beats the hare.,1,True
100425,instruction,"I want you to aim for the moon. So, now, define your ""moon"". Be specific. How much wealth? How much income? What material desires? What organizations, businesses, or non-profits need to exist? What connections do you need to make? Dream it all, and write it all down here.",1,True
100426,instruction,1. What do you need to survive?,1,True
100427,instruction,2. How would a comfortable life for you look?,1,True
100428,instruction,3. What does happiness mean to you?,1,True
100429,instruction,4. What is your definition of success?,1,True
100430,instruction,"5. If you had three wishes, what would they be?",1,True
100431,instruction,6. Describe your dream life.,1,True
100432,instruction,7. What are you willing to do to achieve your standards?,1,True
100433,instruction,8. What strikes fear into your bones?,1,True
100434,instruction,9. Detail some actions you think you could take to conquer those fears.,1,True
100435,instruction,10. What situation over the next year are you afraid of failing?,1,True
100436,instruction,11. Give three opportunistic perspectives on that situation.,1,True
100437,instruction,12. Brainstorm actions you could take to excel in that situation.,1,True
100438,instruction,13. Describe a time you overcame your fear.,1,True
100439,instruction,14. Have you ever had an authority figure who motivated you? What about that person motivated you?,1,True
100440,instruction,15. What is the worst possible situation you can accept for your life?,1,True
100441,instruction,"16. Describe the last time you were down. (Financially, emotionally, in performance, you choose your frame)",1,True
100442,instruction,17. What did you do to improve your situation?,1,True
100443,instruction,18. What could you have done better?,1,True
100444,heading,Reframing Failure,1,True
100445,instruction,"Failure is no longer an end. Life is not a pass or fail test. Sometimes, things do not work the way we expect. So, either change what you expect or change the way it works. Reframing failure is an extension of being mindful.",1,True
100446,instruction,"1. Look back over the last week (or month or year), and log your failures.",1,True
100447,instruction,"2. Label them as screwups, weaknesses, or growth opportunities.",1,True
100448,instruction,3. Reframe each as an opportunity for growth.,1,True
100449,instruction,4. Repeat at the end of each week to build the habit of reflection and growth,1,True
100450,instruction,"Often, life is a numbers game. If you try enough times, eventually something will work. You need to go a step beyond random trials. Record your mishaps, reflect on them, and adjust your behavior accordingly. Do not fail the same way twice. Learn from science, pay close attention to all the variables involved. Failure is not an end; it is a means to learn.",1,True
100451,instruction,"Practice reframing in your daily life. Change your perspective to see opportunity in every instance. Lost your keys? Memory exercise. Family argument? Practice diplomacy, communication, and negotiation. Not enough time? Streamline for efficiency. Decide to view the world from a place of possibility by repeatedly choosing perspectives which are acceptable to you. Practicing mindfulness, pausing to take a few deep breaths and settling your mind, will help you to see aspects of any situation which you might otherwise overlook.",1,True
100452,heading,Module 3 – Landmarking,1,True
100453,instruction,"I cannot overstate how impactful this module's activities can be, no matter how far along you are in your process. By opening your mind to your own ideas and building neural paths to stimulate and support creativity, you are practicing one of the most highly valued skills in the information economy – innovation. The more earnestly you engage with these activities, the more you will get out of the entire process.",1,True
100454,heading,New Growth,1,True
100455,instruction,"When plants grow, they send out shoots in many directions. They don't reach in every direction, but they give themselves plenty of opportunities, knowing that not all of them will grow into significant parts of the plant.",1,True
100456,instruction,"For this step, you are going to create three idea trees. For each, start with a blank piece of paper and a pen or pencil. The process is simple, don't overthink it. As before, the important thing right now is quantity. We, as people, make better choices when we can choose between multiple options. So, keep your judgment to the side as best as you can.",1,True
100457,instruction,"You are going to start with the trunk. Then, add 3-4 branches. Next, each branch gets 3-4 more branches. Finally, one more round of branches. If any of these last ones beg for their own branches, follow your heart and give them some.",1,True
100458,instruction,"Each bunch of branches only needs to be related to its parent branch, not the branches before it, not the other branches, and not the trunk.",1,True
100459,instruction,"DO NOT CENSOR YOUR IDEAS. ALL IDEAS ARE WELCOME. You cannot know if it is a bad idea or a good idea during the exercise, do not pass judgment on any ideas during this stage.",1,True
100460,instruction,"To make your idea trees, read and then follow the directions below:",1,True
100461,instruction,"1. Review the topics or situations which both energize and captivate you (Part 1, Module 3), and choose the three which interest and engage you the most for your starting words.",1,True
100462,instruction,2. Write your first word in the middle. Circle it. This is your starter. You now have the trunk of your idea tree.,1,True
100463,instruction,3. Read the word. Write 3-4 words related to your starter. Write the first words you think of. This is your first layer of branches.,1,True
100464,instruction,4. Read each word in your first layer. Write 3-4 words related to each word in your first layer of branches. Write the first words you think of. This is your second layer of branches.,1,True
100465,instruction,5. Read each word in your second layer. Write 3-4 words related to each word in your second layer of branches. Write the first words you think of. This is your third layer of branches.,1,True
100466,instruction,"6. If you believe any words from the third layer of branches need branches of their own, write down your ideas.",1,True
100467,instruction,7. Repeat for your second and third starting words.,1,True
100468,heading,Reading the Leaves,1,True
100469,instruction,"You are now going to take the ideas you have generated and brainstorm jobs that combine them. This doesn't need to be realistic. The point of this exercise is to practice exploring ideas. Imagination is the key. There is no right or wrong answer. Remember, this is only a step on your path; you do not need to have the best ideas in the world, only to practice creating new opportunities.",1,True
100470,instruction,"For example, let's say the three ideas I choose from my first idea tree are as follows: dogs, economics, and mountains. I could breed and sell dogs in the mountains. I could start a business for dog and owner retreats, in the mountains. I could open a dog kennel with a mountain theme.",1,True
100471,instruction,"Another example. Let's say the three ideas I choose from my second idea tree are as follows: travel, dance, and teaching. I could teach different styles of dance from around the world. I could find and exhibit various forms of dance from around the world on a youtube channel. I could start a club encouraging the exchange of dance ideas across cultures.",1,True
100472,instruction,"You have these three ""trees"" with all sorts of interconnected ideas on them.",1,True
100473,instruction,Start with just one tree.,1,True
100474,instruction,I want you to pick three ideas from the outmost layer of branches. Pick them with genuine interest. Which of your ideas captivate you?,1,True
100475,instruction,"Then, think of jobs that combine all three of those ideas.",1,True
100476,instruction,Repeat for each tree.,1,True
100477,instruction,"It is entirely possible that you just stumbled upon a great idea or even a few great ideas. If that is you, CONGRATULATIONS.",1,True
100478,instruction,"If not, don't worry. Most people don't.",1,True
100479,instruction,"If you found this activity completely pointless, you may want to consider your perspective. The point is not to be right or wrong. The goal is to open up your mind to possibilities. You might not move into these professions, but it is a healthy and beneficial practice.",1,True
100480,instruction,The goal is to get used to generating ideas without judgment. Imagination is the essence of creativity; creativity is the basis of innovation.,1,True
100481,heading,Making Choices,1,True
100482,instruction,"Now you are going to make a few decisions. For some, this will be easy. For others, this will be a painstaking process. Take your time and sincerely consider your options. There is no right answer. The average worker will change jobs more than ten times in their life. Most people completely change careers a couple of times. There are multiple lives that you could live that might bring you joy for years to come. Also, there is no way to know if you will love or hate something until you go out and try it, so don't write anything off just because it sounds silly.",1,True
100483,instruction,"Life is a bit like looking up from the trunk of a tree. Look for the leaves you want to reach, and go that direction. Most paths don't lead straight to the leaves you want, there are many decisions to make between where you are and where you want to go.",1,True
100484,instruction,It is time to make some real decisions.,1,True
100485,instruction,"Design and plan three full options for your future. You are not choosing a specific place to work. You are picking a profession. Do not consider the actual place of employment, that is not the task. The task is to choose professions. Underwater Welder. High school Spanish teacher. Quality control manager for toy manufacturers.",1,True
100486,instruction,"You are going to want three options. Life is unpredictable and full of opportunities. Like a tree in nature, the sun does not only shine from one place. There are multiple directions you could grow, and each of them will give you a healthy and robust life. You are not a bamboo shoot, do not limit yourself to only one choice. All people make better decisions when there are a few options on the board.",1,True
100487,instruction,"In the last activity, Reading The Leaves, you came up with a variety of ideas. It would be best if you seriously considered those ideas. They were generated from connections to productive activities that make you tic. You might not have found your passion during the activity, but there is a good chance you could become passionate about one of the prospects you imagined.",1,True
100488,instruction,"When making your choices, you will want to consider your skills and talents, but keep in mind that you can usually learn more skills than you expect on the job. There are jobs which have strict entrance requirements, like doctors. So, maybe you can't just become a doctor, but there are entire industries which work very closely with doctors and patients, most of which do not require such extensive preparation. Every industry has multiple layers, search for ones that fit your skills and potential. If you have ten years to become a doctor, by all means, go for it, if not, consider becoming a nurse or joining a medical equipment sales team.",1,True
100489,instruction,"More often than not, someone somewhere has taken an unconventional path to realize their dream. There are many paths, do not judge, doubt, or censor something that stands out in your mind because you cannot see the way at this time.",1,True
100490,instruction,"The first is your first choice, the one that meets your real-world needs and utilizes your skills and interests the most. For some, this is a clear and obvious choice, the exercises up to this point have only solidified your direction. If that is not you, look back at your ranked lists of skills, consider your work priorities, and weigh them against your compass. Where could life shine the brightest for you? What job could provide you with the most growth? For help answering those questions, discuss your Roots and your New Growth Leaves with some trustworthy people you are close to.",1,True
100491,instruction,"The second would be your first choice if the first one didn't exist. This one should be just as good as the first, but definitively different.",1,True
100492,instruction,"The third one would be your choice if there were no restraining factors (no financial needs, no location dependence, no qualifications needs, etc.). This is your chance to write down the long shot. Maybe you love the idea, but don't think you have a chance at landing that position. Perhaps it is way outside of your current skill set, but you think it would engage you like nothing else ever has. The third is my favorite pick of the three. There are several ways to make significant changes in our lives, and many paths that most people don't see at first. We will discuss this option more down the road, for now, take the long shot.",1,True
100493,instruction,1.,1,True
100494,instruction,2.,1,True
100495,instruction,3.,1,True
100496,heading,Module 4 – Launching Pad,1,True
100497,instruction,Plan out each of your ideas from the previous exercise.,1,True
100498,instruction,You will do the same three steps for each of your three choices.,1,True
100499,heading,Framework,1,True
100500,instruction,"First, make a timeline for this plan. Include work events and life events. If you cannot immediately move into this position, including how you think you can grow towards your goal and when you will achieve it. Five years is a good guideline.",1,True
100501,instruction,"Then, once you have designed a timeline, give this life option, this branch of your tree, a complete and accurate title. Describe your potential life in a way that suits you now, your roots, and this future.",1,True
100502,heading,Support,1,True
100503,instruction,"Gauge each of the following out of 10 (0 being little to none, 10 being extremely strong)",1,True
100504,instruction,Give detailed examples and explain in as much detail as you can where necessary.,1,True
100505,instruction,1. Resources,1,True
100506,instruction,a. time – do you have the time to pull this off?,1,True
100507,instruction,"b. Funding – do you need any additional funds, are there any financial risks you are taking?",1,True
100508,instruction,"c. Skills – do you already have all the necessary skills, or are there some you still need to learn?",1,True
100509,instruction,d. Contacts – do you know anyone doing this? Do you know anyone in the industry?,1,True
100510,instruction,"2. Excitement – are you excited about this prospect? When you imagine this life unfolding in front of you, how does it make you feel?",1,True
100511,instruction,3. Confidence – How confident are you in this prospect?,1,True
100512,instruction,4. Coherence – How in line with your work values and your life values is this idea?,1,True
100513,instruction,"5. Work Needs – consider your work priorities and all the pieces from Part 1. Does this idea support your roots? Consider location, financial needs, and any other areas of importance to you.",1,True
100514,instruction,6. Discovery – what will you learn from this journey? What is the impact of choosing this path?,1,True
100515,heading,Unknowns,1,True
100516,instruction,"It is crucial that you approach your future with genuine curiosity. You need to have some questions you are seeking answers to as you move down any path in life. I have given you some starting points, but these do not need to be your questions. Write 2-5 good questions.",1,True
100517,instruction,What is uncertain?,1,True
100518,instruction,What will you need to learn to be successful on this path?,1,True
100519,instruction,What ideas or realities will you explore on this path?,1,True
100520,instruction,What are you going to learn from pursuing this path?,1,True
100521,heading,Module 5 – Story Weaving,1,True
100522,instruction,"To finish this part, you will be constructing your story. You have analyzed your past, identified your compass, and laid out three potential futures. Now, it is time to connect the dots and form a cohesive and coherent story which presents you in the best and most accurate light possible. If you are not entirely satisfied with what you think your story is, then you are not looking at it in the right light. Every single person has a good story to tell, seeing and understanding yours is a matter of perspective and construction.",1,True
100523,instruction,"First, you will aim for a certain level of competency, are you looking to run a corporation, or are you hoping to work on a design team? There is no right answer in the first section, but it is important that you and I both understand where you are aiming.",1,True
100524,instruction,"Then you will learn the basics of persuasive storytelling. Not only do you want to tell your story, but you want that story to convince your audience of something, particularly that you are fantastic and will accomplish the goals that you have set out.",1,True
100525,instruction,"The last thing you need to do is to write a full draft of your story. Shape and record the story that you tell yourself. It should be positive, accurate, follow your ""light,"" and convince even your harshest critics that you are an impressive individual (according to your needs). From this story, you will construct your elevator pitch, and decipher the best ways to approach your upcoming interviews. Weave together all the pieces of your life and learn to present your story as the masterpiece it is.",1,True
100526,heading,Choosing Your Level,1,True
100527,instruction,"The purpose of this exercise is to determine the level of business you are targeting. Are you an executive who enjoys the big picture or are you best served dealing with your own needs? Not one of these is notably better than the other, but each level does have different responsibilities requiring different preparation. While it can be difficult to pigeon hole some real-world roles into particular categories, you should do your best to identify which level you are the most prepared for.",1,True
100528,instruction,"Level 1 is typically associated with jobs such as Assistants, Secretaries, Technicians, and Operators.",1,True
100529,instruction,"Level 2 is typically associated with jobs such as Statisticians, Corporate Management and Administration Assistants/Officers, Logistics Officers, Engineers, and Documentations.",1,True
100530,instruction,"Level 3 is typically associated with jobs such as Economists, Policy Analysts, IT Analysts, Developers, and HR Advisers.",1,True
100531,instruction,"Level 4 is typically associated with jobs such as Senior Economists, Senior Analysts, Leads, or Managers.",1,True
100532,instruction,"Level 5 is typically associated with jobs such as Heads of Division, Counsellors, Deputy Directors, C level Officers, and Directors.",1,True
100533,instruction,"Your specific role may not be listed. If that is the case, make the best estimation you can, based on the examples given.",1,True
100534,instruction,"Once you have estimated your level, see the Competency Framework and read through the qualifications for your level.",1,True
100535,instruction,"If you are unclear on some of the objectives, that is okay. Be as confident as possible that most of them are accurate for you.",1,True
100536,instruction,"Adjust your estimated level accordingly. You will want to be able to demonstrate ability, success, or excellence for each point associated with your level.",1,True
100537,heading,Persuasive Story Telling,1,True
100538,instruction,1.,1,True
100539,instruction,"The first thing to understand when crafting a persuasive story is the ""why."" Why are you telling this story? Storytelling is an ancient art passed down for thousands of generations. According to some sociologists, it is a fundamental building block of humanity, a building block of society.",1,True
100540,instruction,"In more relevant terms, a story is the most effective way to communicate any complex ideas. Coming out and telling your prospective boss that you are a hard worker is lame and ineffective. Rather than touting your accomplishments, put your audience in your shoes, appeal to their empathy, make them feel what you felt from your point of view, and lead them to the conclusions you want.",1,True
100541,instruction,"By nature, humans identify patterns. As a result of our evolution, we design all sorts of algorithms to help us save time and energy. Most people assume (unconsciously or consciously) that microcosms reflect macrocosms. In fact, that is the basis of the entire traditional interview process. We boil down our lives to one piece of paper for employers to screen for a 15-minute interaction where both parties make life-altering decisions with consequences which play out over several years.",1,True
100542,instruction,"A single well told and well-chosen story will give your audience a firm idea of who you are, what your morals are, what you stand for, and how worthy of their time and resources you are. The interview process is essentially the employers attempt to find and understand your story in the most efficient manner possible. Our job is to craft an honest story that leads them to the conclusions we need them to find.",1,True
