id,content_type,content,version,is_active
100292,instruction,"When I finally pulled my face off the floor and crawled to the sink, I knew I had to do something I hadn't ever done before. I stared myself in the eyes, unsure of what would happen next. That's when I knew. **I had to take myself seriously.**",1,True
100293,instruction,"I had dreams, ambitions, goals, and more. Yet so far, I had let those sit idly by. No more. I told myself I would never drink again. I made a promise to myself which I live by to this day. I promised accountability. Whatever challenge should come, I vowed to face it. I vowed to overcome.",1,True
100294,instruction,"Since that day, my entire life has changed. I have been and am sober. I quit smoking. I revolutionized my diet. I started working out regularly. I fell in love. I moved to another continent. I started a business. **I take myself seriously.**",1,True
100295,instruction,"Overcoming addiction, changing your life, creating your story, standing up for yourself, surmounting your fears—no matter what you plan on doing next, **TAKE YOURSELF SERIOUSLY**. Every day. Never stop. This is grit. Daily sacrifice for long-term gain.",1,True
100296,instruction,Look yourself in the mirror and hold yourself accountable. Every single day. No one else can tell you what you need to do. No one else can do the things you need to do. It's up to you to give yourself permission to live a more fulfilled life.,1,True
100297,instruction,**Do the things you know you need to do.** Be relentless.,1,True
100298,heading,Activity 1.5.2a: Role Model Identification,1,True
100299,heading,Activity 1.5.2b: Habit Assessment,1,True
100300,heading,Activity 1.5.2c: Promise Keeping,1,True
100301,heading,Activity 1.5.2d: Accountability Practice,1,True
100302,instruction,"Choose an order to accomplish these. If you need, start with the easy ones and work up. No matter what, choose one to complete as soon as you possibly can. Start building active trust in yourself.",1,True
100303,instruction,"Forgive yourself when you mess up. If you fall off the horse, focus on getting back on the horse, not on the fact that you fell off. Forgive. Take yourself seriously—if you don't, who will? Next.",1,True
100304,heading,Exercise 1.5.3: Mindfulness Practice,1,True
100305,instruction,**Purpose:** Develop mental discipline through daily mindfulness practice.,1,True
100306,instruction,Mindfulness is rooted in the eastern practice of meditation. We're not asking you to chant mantras or do yoga unless that is what you want to do. This is about discipline for your mind. Silencing your mind is difficult.,1,True
100307,instruction,Try thinking about nothing for the next 2 minutes...,1,True
100308,instruction,Too hard? How about only thinking about your breath for the next 2 minutes...,1,True
100309,instruction,How did you do? Did your mind wander? It is okay if it did. The important thing is practicing the act of coming back to silence. Practice batting down thoughts and distractions.,1,True
100310,instruction,"Your brain is just like every other muscle; the parts you exercise get stronger. Mindfulness uses emotional intelligence. Training your brain to focus, to stay calm, and to shut out distractions will improve your soft skills, make you more able to communicate with others, improve your mental energy, and make you generally grittier.",1,True
100311,heading,Activity 1.5.3a: Daily Mindfulness Setup,1,True
100312,instruction,Spend between 5 and 20 minutes a day practicing mindfulness. Focus on your breath. Push out all distractions. Silence your inner voice for a period each and every day.,1,True
100313,heading,Exercise 1.5.4: Routine Establishment,1,True
100314,instruction,**Purpose:** Create an intentional daily routine that incorporates all your new practices.,1,True
100315,instruction,"Routine is the final point of this module. A routine is the manifestation of discipline. Whether you realize it or not, you have a routine. Humans are creatures of habit, and that will never change.",1,True
100316,instruction,My task for you is to consider your routine intentionally. Do you wander through your day from one thing to the next? Or is there a method to your day?,1,True
100317,instruction,"Either way, this part has given you at least three tasks which demand your attention every day:",1,True
100318,instruction,Reference your flow tracking practice from Exercise 1.3.2c.,1,True
100319,instruction,Reference your skill sharpening practice from Exercise 1.5.1b.,1,True
100320,instruction,Reference your mindfulness practice from Exercise 1.5.3a.,1,True
100321,instruction,"Finally, remember the five mindsets every day:¹",1,True
100322,instruction,- **Curiosity**<br>- **Bias to action**<br>- **Reframing**<br>- **Awareness**<br>- **Radical collaboration**,1,True
100323,heading,Activity 1.5.4a: Routine Design,1,True
100324,instruction,"We try to keep you on track with the Daily Dos. It takes about five weeks to break old habits and build new ones. If you start now, exercising your brain will become a part of your daily routine before you finish the program.",1,True
100325,instruction,Design your daily routine:,1,True
100326,heading,Module 1.5 Footnotes,1,True
100327,note,"1. Burnett, Bill, and Dave Evans. *Designing Your Life.* The five designer mindsets (curiosity, bias to action, reframing, awareness, radical collaboration) provide the mental framework for approaching career design.",1,True
100328,note,"11. Duckworth, Angela. *Grit: The Power of Passion and Perseverance.* New York: Scribner, 2016.",1,True
100329,note,"12. Grover, Tim S. *Relentless: From Good to Great to Unstoppable.* New York: Scribner, 2013.",1,True
100330,instruction,**Module 1.5 Complete**<br>**Part 1: Roots Complete**,1,True
100331,heading,Part 1 Summary: Ongoing Practices,1,True
100332,instruction,"As you move into Part 2, continue these daily practices:",1,True
100333,instruction,| Practice | Source | Daily Time | Purpose |<br>|----------|--------|------------|---------|<br>| Flow Tracking | Exercise 1.3.2c | 5 min | Identify engaging activities |<br>| Skill Sharpening | Exercise 1.5.1b | 15+ min | Build expertise |<br>| Mindfulness | Exercise 1.5.3a | 5-20 min | Develop mental discipline |<br>| Routine Tracking | Exercise 1.5.4a | 5 min | Maintain accountability |,1,True
100334,heading,Part 2: Trunk,1,True
100335,heading,Connecting Your Past to Your Future,1,True
100336,heading,Overview,1,True
100337,instruction,"Now that you have taken stock of your literal makeup and background, it is time to take a higher level view of who you are, how you are doing, and where your life is going. If you are unsure about the path ahead, that is okay. If you are confident you know where your path leads, that is okay too. Go through each exercise with an open mind.",1,True
100338,instruction,"The trunk of our tree represents the present. This is where your past meets your future. In many respects, the present is the only thing that genuinely exists. Everything else is an interpretation. Your mission is to interpret your situation to your benefit and steer towards your best possible future.",1,True
100339,instruction,"There is no possible way to know every effect of each and every choice we make. Therefore, it is impossible to make the best decision in every instance. So, we gather as much information as is needed, and then we make a choice. Bias to action.¹",1,True
100340,instruction,"Approach this part with an open mind. A lot of this will be brainstorming. When brainstorming, defer to quantity over quality. We, as people, have all sorts of social filters which hinder most people from thinking creatively. Your job is to ignore anything that tells you something is a bad idea and write it down anyway.",1,True
100341,instruction,"There will be a time and a place for evaluation, but first, you need to generate as many ideas as possible. While the most outlandish ideas don't always seem useful, they open the door for creativity and can often lead to innovation. Remember, many of the most incredible discoveries were made by accident—open yourself up to those accidents.",1,True
100342,note,"**Important:** This works best with a small group of people who know you but do not think they know what you need to do for your next step in life. 2-3 other people works best, but even one will help tremendously.",1,True
100343,heading,Module 2.1: Finding The Light,1,True
100344,heading,Module Overview,1,True
100345,instruction,"**Focus:** Current life assessment and values clarification<br>**Purpose:** Evaluate your current state across all life areas and identify your guiding values—the ""light"" that will direct your career decisions<br>**Estimated Time:** 1.5-2 hours<br>**Key Concepts:** Four life categories, work values, life values, alignment",1,True
100346,instruction,**Outputs:**,1,True
100347,instruction,"- Life dashboard (ratings for work, play, love, health)",1,True
100348,instruction,- Work values statement,1,True
100349,instruction,- Life values statement,1,True
100350,instruction,- Value compass (alignment analysis),1,True
100351,heading,Introduction,1,True
100352,instruction,Every plant grows towards the light. The light is nourishing for trees.,1,True
100353,instruction,"You, too, must reach towards your light. Once you identify what your light is, it will guide you through your decision-making process. Anytime you have a decision to make, your light will tell you which way to go—grow towards the light. So, what is your light? What is nourishing for you?",1,True
100354,heading,Exercise 2.1.1: Life Assessment,1,True
100355,instruction,**Purpose:** Evaluate your current satisfaction across all four life categories.,1,True
100356,instruction,"Building on Part 1, you are going to write a brief summary of each of the four main parts of your life. You will then evaluate each part out of ten.",1,True
100357,heading,Activity 2.1.1a: Life Dashboard,1,True
100358,instruction,Rate each life area from 1-10 and write a brief summary.,1,True
100359,heading,Exercise 2.1.2: Values Exploration,1,True
100360,instruction,**Purpose:** Articulate your work values and life values to identify your guiding compass.,1,True
100361,instruction,It is time to identify your light and begin to understand the compass that will guide you into the future.,1,True
100362,instruction,"There are two main values to consider: your **work values** and your **life values**. Values are not a description of what you want or what you are seeking. This is philosophical. Reflect on the deeper meaning. There are no wrong answers, except for blank answers.",1,True
100363,heading,Activity 2.1.2a: Work Values,1,True
100364,instruction,**Work**,1,True
100365,heading,Activity 2.1.2b: Life Values,1,True
100366,instruction,**Life**,1,True
100367,heading,Exercise 2.1.3: Values Alignment,1,True
100368,instruction,**Purpose:** Find the intersection of your work and life values—your compass.,1,True
100369,instruction,"The most fulfilling lives grow from the place where life views and work views overlap.¹,² In other words, if your work values complement your life values, your life will have more value.",1,True
100370,heading,Activity 2.1.3a: Alignment Analysis,1,True
100371,heading,Activity 2.1.3b: Value Compass Definition,1,True
100372,instruction,"You spend a tremendous amount of your life working. The more closely your work supports your values, the more rewarding your life will be. **The overlap between your work values and your life values is where your light shines the brightest.** The closer your work—the way you spend your productive time—complements your values, the more rewarding your life will be.",1,True
100373,instruction,"If you are unclear on what you value, talk to people who know you well, or research your idols' values and compare your values to their values. This alignment is the light you are using to guide the next steps in your life—be diligent.",1,True
100374,instruction,"If you find yourself stuck, practice free writing several potential answers to the questions. Then, choose which solution is best for you or combine them to create another.",1,True
100375,heading,Module 2.1 Footnotes,1,True
100376,note,"1. Burnett, Bill, and Dave Evans. *Designing Your Life.* New York: Alfred A. Knopf, 2016. The four life categories and concept of values alignment provide the foundation for life design.",1,True
100377,note,"2. Caligiuri, Paula. *Get a Life, Not a Job.* Upper Saddle River, NJ: FT Press, 2010.",1,True
100378,instruction,**Module 2.1 Complete**<br>Next: Module 2.2 - Reality,1,True
100379,heading,Module 2.2: Reality,1,True
100380,heading,Module Overview,1,True
100381,instruction,"**Focus:** Mindset development, action orientation, and reframing failure<br>**Purpose:** Develop the creator's mentality through the five designer mindsets and learn to transform obstacles into opportunities<br>**Estimated Time:** 1.5-2 hours + ongoing weekly practice<br>**Key Tools:** Failure Reframer<br>**Ongoing Practice:** Weekly failure reframing through Part 3",1,True
100382,instruction,**Outputs:**,1,True
100383,instruction,- Mindset character profiles,1,True
100384,instruction,- Action plan with fear strategies,1,True
100385,instruction,- Growth opportunities log,1,True
100386,heading,Introduction,1,True
100387,instruction,"There are many things which are outside of our control in life. It is best if we let them be. Accept them as they are and work around them. This is not to say that we should not fight injustices or work to right the wrongs in the world. Quite the contrary, we should understand what cannot be changed so that we may be productive in our efforts to support our values.",1,True
100388,instruction,"For example, there is bias and discrimination in most hiring processes. While these issues do need to be addressed and rectified, we would be foolish to act as though they do not exist. Try not to assume the obstacles you will find, but be prepared for obstacles to appear, and be ready to overcome them.",1,True
100389,heading,Two Approaches to Finding Work,1,True
100390,instruction,There are two main approaches to finding the next job.,1,True
100391,instruction,"**The first** is the one you likely know: write your resume, find a job opening, apply to every position you can, wait in the dark, then (if you're super lucky) you might get an email initiating the interview process. There are a TON of reasons this doesn't work, but the important thing is, for all intents and purposes, **this doesn't work**.³",1,True
100392,instruction,"**The second** one is the one that works: **networking**.³ We are not here to debate the ethics of this, only to share the reality of it. Most employers look inside their organization first, then they either target people they have found or already know, or they defer to people who are referred by trustworthy workers within the organization.",1,True
100393,heading,Exercise 2.2.1: Creator's Mentality,1,True
100394,instruction,**Purpose:** Internalize the five designer mindsets through character study and personal reflection.,1,True
100395,instruction,"Rather than waiting for the perfect job to fall into your lap, you are going to create your own opportunity. The best way to create opportunity is to have a plan and to live the five mindsets.¹",1,True
100396,heading,The Five Designer Mindsets¹,1,True
100397,instruction,**Curiosity** – Be curious. You are going to be speaking to people. People love to feel interesting. Being genuinely interested in the people you are talking to will make every interaction you have a more positive one.,1,True
100398,instruction,"**Bias to action** – When it is time, take action. When in doubt, take action. You can research and postulate and imagine all day every day. A certain amount of preparation is good and necessary, but preparation has diminishing returns. Sooner rather than later, you need to go out and take action.",1,True
100399,instruction,**Reframing** – Otherwise known as a change of perspective. Some problems are insurmountable. Most problems are opportunities. Learning to see obstacles as opportunities will pay dividends in all aspects of life.,1,True
100400,instruction,"*Before:* ""I have applied to every job I qualify for, and none of them are answering me. I will never find a job.""",1,True
100401,instruction,"*After:* ""I have tried applying for jobs using traditional methods. I need to change how I am looking for a job.""",1,True
100402,instruction,"**Awareness** – The human brain is always looking for ways to optimize. The more aware you are of what is going on around you, the more likely you are to recognize opportunity when it comes.",1,True
100403,instruction,**Radical collaboration** – People. Know that everything in the world of work and creation is made up of people. The most abundant resource you have is not the internet. It is the people you know.,1,True
100404,heading,Activity 2.2.1a: Mindset Character Profiles,1,True
100405,instruction,"Find a character from a book, series, movie, or real life for each mindset. The mindset should be that character's defining quality.",1,True
100406,instruction,Select a character for each of the five mindsets.,1,True
100407,heading,Exercise 2.2.2: Action Triggers,1,True
100408,instruction,"**Purpose:** Define your goals, confront your fears, and develop strategies for action.",1,True
100409,heading,Eight Principles for Action,1,True
100410,instruction,1. Focus on the task at hand. *The one who chases two rabbits catches none.*,1,True
100411,instruction,"2. Use the skills you have, not the ones you don't. *A bird in the hand is worth two in the bush.*",1,True
100412,instruction,3. Find your inspiration. Reproduce or create your most successful scenarios.,1,True
100413,instruction,4. Set your intentions and follow through.,1,True
100414,instruction,"5. Aim for the moon; if you miss, you'll land in the stars.",1,True
100415,instruction,6. Embrace fear. Get comfortable being uncomfortable. Move through fear into the unknown.,1,True
100416,instruction,"7. Take massive action. Hypothesize, act, observe, adjust, iterate.",1,True
100417,instruction,8. Persevere. Be relentless.⁴ Never stop. *Remember that the tortoise beats the hare.*,1,True
100418,heading,Activity 2.2.2a: Defining Success,1,True
100419,instruction,"I want you to aim for the moon. So, now, define your ""moon."" Be specific. How much wealth? How much income? What material desires? What organizations, businesses, or non-profits need to exist? Dream it all, and write it all down.",1,True
100420,heading,Activity 2.2.2b: Confronting Fear,1,True
100421,heading,Activity 2.2.2c: Building on Past Success,1,True
100422,heading,Activity 2.2.2d: Resilience Planning,1,True
100423,heading,Exercise 2.2.3: Reframing Failure,1,True
100424,instruction,**Purpose:** Transform failures into growth opportunities through systematic reflection.,1,True
100425,instruction,"Failure is no longer an end. Life is not a pass or fail test. Sometimes, things do not work the way we expect. So, either change what you expect or change the way it works. Reframing failure is an extension of being mindful.",1,True
100426,heading,Activity 2.2.3a: Failure Log & Reframe (Ongoing),1,True
100427,instruction,"Look back over the last week (or month or year), and log your failures. Label them as screwups, weaknesses, or growth opportunities. Reframe each as an opportunity for growth.",1,True
100428,instruction,Log and reframe your failures as growth opportunities.,1,True
100429,instruction,**Repeat at the end of each week** to build the habit of reflection and growth.,1,True
100430,heading,Understanding the Reframing Process,1,True
100431,instruction,"Often, life is a numbers game. If you try enough times, eventually something will work. You need to go a step beyond random trials. Record your mishaps, reflect on them, and adjust your behavior accordingly. **Do not fail the same way twice.** Failure is not an end; it is a means to learn.",1,True
100432,instruction,Practice reframing in your daily life. Change your perspective to see opportunity in every instance:,1,True
100433,instruction,"- Lost your keys? → Memory exercise<br>- Family argument? → Practice diplomacy, communication, and negotiation<br>- Not enough time? → Streamline for efficiency",1,True
100434,heading,Module 2.2 Footnotes,1,True
100435,note,"1. Burnett, Bill, and Dave Evans. *Designing Your Life.* The five designer mindsets form the mental framework for approaching career design with creativity and resilience.",1,True
100436,note,"3. Bolles, Richard N. *What Color Is Your Parachute?* Networking and informational interviewing are far more effective than traditional application methods.",1,True
100437,note,"4. Grover, Tim S. *Relentless: From Good to Great to Unstoppable.* New York: Scribner, 2013.",1,True
100438,instruction,**Module 2.2 Complete**<br>Next: Module 2.3 - Landmarking,1,True
100439,heading,Module 2.3: Landmarking,1,True
100440,heading,Module Overview,1,True
100441,instruction,"**Focus:** Generating possibilities and making career choices<br>**Purpose:** Use idea trees to brainstorm potential career paths, then select three viable options for your future<br>**Estimated Time:** 2-2.5 hours<br>**Key Tools:** Idea Tree Builder, flow tracking data from Exercise 1.3.2<br>**Group Activity:** Recommended for Exercise 2.3.1",1,True
100442,instruction,**Outputs:**,1,True
100443,instruction,- Three idea trees,1,True
100444,instruction,- 9+ job possibilities,1,True
100445,instruction,- Three defined career options,1,True
100446,heading,Introduction,1,True
100447,instruction,"I cannot state enough how impactful today's activities can be, no matter how far along you are in your process. By opening your mind to your own ideas and building neural paths to stimulate and support creativity, you are practicing one of the most highly valued skills in the information economy—**innovation**.",1,True
100448,heading,Exercise 2.3.1: New Growth (Idea Trees),1,True
100449,instruction,**Purpose:** Generate a wide range of career possibilities through associative brainstorming.,1,True
100450,instruction,"When plants grow, they send out shoots in many directions. They don't reach in every direction, but they give themselves plenty of opportunities, knowing that not all of them will grow into significant parts of the plant.",1,True
100451,instruction,"For this step, you are going to create three idea trees. The process is simple—don't overthink it. As before, the important thing right now is **quantity**. We, as people, make better choices when we can choose between multiple options.",1,True
100452,instruction,"You are going to start with the trunk. Then, add 3-4 branches. Next, each branch gets 3-4 more branches. Finally, one more round of branches.",1,True
100453,instruction,**DO NOT CENSOR YOUR IDEAS. ALL IDEAS ARE WELCOME.**,1,True
100454,heading,Activity 2.3.1a: Idea Tree Creation,1,True
100455,instruction,"Review the topics or situations which both energize and captivate you (from Exercise 1.3.2: Flow State Mapping), and choose the three which interest and engage you the most for your starting words.",1,True
100456,instruction,Tree 1,1,True
100457,instruction,Tree 2,1,True
100458,instruction,Tree 3,1,True
100459,heading,Exercise 2.3.2: Reading the Leaves,1,True
100460,instruction,**Purpose:** Transform your idea tree concepts into potential job possibilities.,1,True
100461,instruction,You are now going to take the ideas you have generated and brainstorm jobs that combine them. This doesn't need to be realistic. The point of this exercise is to practice exploring ideas. **Imagination is the key.**,1,True
100462,heading,Examples,1,True
100463,instruction,"**Example 1:** Let's say the three ideas I choose from my first idea tree are: dogs, economics, and mountains. I could breed and sell dogs in the mountains. I could start a business for dog and owner retreats in the mountains.",1,True
100464,instruction,"**Example 2:** Let's say the three ideas I choose from my second idea tree are: travel, dance, and teaching. I could teach different styles of dance from around the world. I could find and exhibit various forms of dance on a YouTube channel.",1,True
100465,heading,Activity 2.3.2a: Combining Ideas into Jobs,1,True
100466,instruction,"You have these three ""trees"" with all sorts of interconnected ideas on them. Start with just one tree.",1,True
100467,instruction,1. Pick three ideas from the outermost layer of branches. Pick them with genuine interest.<br>2. Think of jobs that combine all three of those ideas.<br>3. Repeat for each tree.,1,True
100468,instruction,Combine ideas from your trees into potential jobs.,1,True
100469,heading,Reflection,1,True
100470,instruction,"It is entirely possible that you just stumbled upon a great idea or even a few great ideas. If that is you, CONGRATULATIONS. If not, don't worry. Most people don't.",1,True
100471,instruction,**The goal is to get used to generating ideas without judgment. Imagination is the essence of creativity; creativity is the basis of innovation.**,1,True
100472,heading,Exercise 2.3.3: Making Choices,1,True
100473,instruction,**Purpose:** Select three career paths to develop into full plans.,1,True
100474,instruction,"Now you are going to make a few decisions. For some, this will be easy. For others, this will be a painstaking process. Take your time and sincerely consider your options. There is no right answer.",1,True
100475,instruction,"Life is a bit like looking up from the trunk of a tree. Look for the leaves you want to reach, and go that direction. Most paths don't lead straight to the leaves you want; there are many decisions to make between where you are and where you want to go.",1,True
100476,heading,Guidelines for Your Three Options,1,True
100477,instruction,Design and plan three full options for your future. You are not choosing a specific place to work. You are picking a **profession**.,1,True
100478,instruction,*Examples: Underwater Welder. High school Spanish teacher. Quality control manager for toy manufacturers.*,1,True
100479,instruction,"When making your choices, consider your skills and talents, but keep in mind that you can usually learn more skills than you expect on the job. There are jobs which have strict entrance requirements. Every industry has multiple layers—search for ones that fit your skills and potential.",1,True
100480,heading,Activity 2.3.3a: Defining Your Three Options,1,True
100481,instruction,**Option 1: Your First Choice**<br>The one that meets your real-world needs and utilizes your skills and interests the most.,1,True
100482,instruction,"**Option 2: Your Second Choice**<br>This would be your first choice if the first one didn't exist. This one should be just as good as the first, but definitively different.",1,True
100483,instruction,**Option 3: Your Long Shot**<br>This would be your choice if there were no restraining factors. This is your chance to write down the long shot. Maybe you love the idea but don't think you have a chance. The third is my favorite pick of the three.,1,True
100484,heading,Module 2.3 Footnotes,1,True
100485,note,"5. Banayan, Alex. *The Third Door.* New York: Currency, 2018. The most successful people often found unconventional paths—""the third door""—rather than following traditional routes.",1,True
100486,note,"6. Blake, Jenny. *Pivot: The Only Move That Matters Is Your Next One.* New York: Portfolio/Penguin, 2016.",1,True
100487,instruction,**Module 2.3 Complete**<br>Next: Module 2.4 - Launching Pad,1,True
100488,heading,Module 2.4: Launching Pad,1,True
100489,heading,Module Overview,1,True
100490,instruction,**Focus:** Planning and evaluating your three career options<br>**Purpose:** Develop detailed 5-year plans for each career path and assess their viability through resource analysis<br>**Estimated Time:** 1.5-2 hours<br>**Key Tools:** Career Path Planner,1,True
100491,instruction,**Outputs:**,1,True
100492,instruction,- Three 5-year career timelines,1,True
100493,instruction,"- Support ratings for each path (resources, excitement, confidence, coherence)",1,True
100494,instruction,- Research questions for each path,1,True
100495,heading,Introduction,1,True
100496,instruction,Plan out each of your ideas from Exercise 2.3.3 (Making Choices). You will do the same three steps for each of your three choices.,1,True
100497,heading,Exercise 2.4.1: Framework Development,1,True
100498,instruction,**Purpose:** Create detailed timelines and titles for each career path.,1,True
100499,heading,Activity 2.4.1a: Career Path Timelines,1,True
100500,instruction,"For each of your three career options, create a timeline that includes work events and life events. Five years is a good guideline.",1,True
100501,instruction,Option 1 Timeline,1,True
100502,instruction,Option 2 Timeline,1,True
100503,instruction,Option 3 Timeline,1,True
100504,heading,Activity 2.4.1b: Career Path Titles,1,True
100505,instruction,"Once you have designed a timeline, give this life option—this branch of your tree—a complete and accurate title. Describe your potential life in a way that suits you now, your roots, and this future.",1,True
100506,heading,Exercise 2.4.2: Support Assessment,1,True
100507,instruction,"**Purpose:** Evaluate the resources, excitement, and viability of each career path.",1,True
100508,instruction,"Gauge each of the following out of 10 (0 being little to none, 10 being extremely strong). Give detailed examples and explain in as much detail as you can.",1,True
100509,heading,Activity 2.4.2a: Option 1 Assessment,1,True
100510,instruction,Assess Career Option 1,1,True
100511,heading,Activity 2.4.2b: Option 2 Assessment,1,True
100512,instruction,Assess Career Option 2,1,True
100513,heading,Activity 2.4.2c: Option 3 Assessment,1,True
100514,instruction,Assess Career Option 3,1,True
100515,heading,Exercise 2.4.3: Unknowns Identification,1,True
100516,instruction,**Purpose:** Articulate the questions you need to answer as you pursue each path.,1,True
100517,instruction,It is crucial that you approach your future with genuine curiosity. You need to have some questions you are seeking answers to as you move down any path in life.,1,True
100518,instruction,**Consider:**<br>- What is uncertain?<br>- What will you need to learn to be successful on this path?<br>- What ideas or realities will you explore on this path?<br>- What are you going to learn from pursuing this path?,1,True
100519,heading,Activity 2.4.3a: Option 1 Questions,1,True
100520,instruction,List 2-5 questions for Career Option 1,1,True
100521,heading,Activity 2.4.3b: Option 2 Questions,1,True
100522,instruction,List 2-5 questions for Career Option 2,1,True
100523,heading,Activity 2.4.3c: Option 3 Questions,1,True
100524,instruction,List 2-5 questions for Career Option 3,1,True
100525,heading,Module 2.4 Footnotes,1,True
100526,note,"6. Blake, Jenny. *Pivot.* Blake's framework emphasizes creating multiple options and evaluating them systematically before committing.",1,True
100527,instruction,**Module 2.4 Complete**<br>Next: Module 2.5 - Story Weaving,1,True
100528,heading,Module 2.5: Story Weaving,1,True
100529,heading,Module Overview,1,True
100530,instruction,"**Focus:** Crafting your professional identity story<br>**Purpose:** Construct a compelling, authentic narrative that connects your past, present, and future while positioning you for your target career<br>**Estimated Time:** 2.5-3 hours<br>**Key Tools:** SOARED Framework, Competency Framework",1,True
100531,instruction,**Outputs:**,1,True
100532,instruction,- Target competency level identification,1,True
100533,instruction,- Story framework understanding,1,True
100534,instruction,- 1-page identity story,1,True
100535,instruction,- 1-page allegory (professional story),1,True
100536,heading,Introduction,1,True
100537,instruction,"To finish this part, you will be constructing your story. You have analyzed your past, identified your compass, and laid out three potential futures. Now, it is time to connect the dots and form a cohesive and coherent story which presents you in the best and most accurate light possible.",1,True
100538,instruction,"If you are not entirely satisfied with what you think your story is, then you are not looking at it in the right light. **Every single person has a good story to tell**—seeing and understanding yours is a matter of perspective and construction.",1,True
100539,heading,Exercise 2.5.1: Choosing Your Level,1,True
100540,instruction,**Purpose:** Identify your target professional level to guide your story and presentation.,1,True
100541,instruction,"The purpose of this exercise is to determine the level of business you are targeting. Are you an executive who enjoys the big picture, or are you best served dealing with your own needs?",1,True
100542,heading,The Five Competency Levels¹⁰,1,True
100543,instruction,"**Level 1** is typically associated with jobs such as Assistants, Secretaries, Technicians, and Operators.",1,True
100544,instruction,"**Level 2** is typically associated with jobs such as Statisticians, Management Assistants, Logistics Officers, Engineers, and Documentation specialists.",1,True
100545,instruction,"**Level 3** is typically associated with jobs such as Economists, Policy Analysts, IT Analysts, Developers, and HR Advisers.",1,True
100546,instruction,"**Level 4** is typically associated with jobs such as Senior Economists, Senior Analysts, Leads, or Managers.",1,True
100547,instruction,"**Level 5** is typically associated with jobs such as Heads of Division, Counsellors, Deputy Directors, C-level Officers, and Directors.",1,True
100548,heading,Activity 2.5.1a: Level Identification,1,True
100549,instruction,"Your specific role may not be listed. If that is the case, make the best estimation you can. Review the Competency Framework in Resources for details on each level.",1,True
100550,heading,Exercise 2.5.2: Persuasive Storytelling,1,True
100551,instruction,**Purpose:** Learn the four elements of compelling professional storytelling.,1,True
100552,heading,"Element 1: Motive (The ""Why"")",1,True
100553,instruction,"The first thing to understand when crafting a persuasive story is the ""why."" Why are you telling this story? A story is the most effective way to communicate any complex ideas.",1,True
100554,instruction,"**A single well-told and well-chosen story will give your audience a firm idea of who you are, what your morals are, what you stand for, and how worthy of their time and resources you are.**",1,True
100555,instruction,"The key to a good story is **authenticity**. Be who you are, not whom you think you are supposed to be. Refer back to your compass, your light (Exercise 2.1.3).",1,True
100556,heading,Activity 2.5.2a: Motive Clarification,1,True
100557,heading,Element 2: Purpose (Your Theme),1,True
100558,instruction,"The second big step is to identify your purpose. A life with purpose is a life worth living. Take a look at your life, the work you have done, and all you have accomplished. What themes tie all of them together?",1,True
100559,instruction,Reflect upon your roots (Part 1) and your value compass (Exercise 2.1.3). Consider your life values and your work values—the theme you want to identify is one that draws a line between the two.,1,True
100560,heading,Activity 2.5.2b: Purpose Exploration,1,True
100561,heading,Element 3: Content (Your Stories),1,True
100562,instruction,The third part to telling a persuasive story is the actual content of the story. The story needs to be consistent and coherent while demonstrating your values and purpose.,1,True
100563,heading,**Focus on Turning Points**,1,True
100564,instruction,One of the most effective ways of achieving this is to focus on the turning points of your life. What stories from your past helped to shape you into the person you are today?,1,True
100565,heading,**The Hero's Journey⁷**,1,True
100566,instruction,"People generally love a hero's tale. The wonder and inspiration encapsulated by venturing into the unknown, overcoming a series of trials, and returning to face the world born anew are classic and effective. **Authenticity does not mean remaining the same person. It means owning your journey.**",1,True
100567,heading,**Content Guidelines**,1,True
100568,instruction,- **Demonstrate a balanced life.** Display your human nature while preserving your professionalism.,1,True
100569,instruction,- **Tell stories of triumph.** Positivity and success tend to resonate the way we want them to.,1,True
100570,instruction,"- **Practice humility.** Do not gloat, brag, or be overly self-congratulatory.",1,True
100571,instruction,- **Include emotional reality.** Emotion is significantly stronger than reason.,1,True
100572,instruction,- **Use limited humor.** Using limited humor shows mastery over your faults.,1,True
100573,instruction,"- **Provide context.** Construct a visceral, emotionally relatable story.",1,True
100574,heading,Activity 2.5.2c: Content Development,1,True
100575,heading,Element 4: Audience (Preparation),1,True
100576,instruction,The final thing to consider when constructing a persuasive story is your audience. Prepare your story to fit your audience.,1,True
100577,instruction,"**The best stories align you, the people in the room, and the organization at large into a cohesive and logical picture.** Tell your story in a way that demonstrates how well you fit without explicitly saying it.",1,True
100578,heading,Activity 2.5.2d: Audience Awareness,1,True
100579,heading,Exercise 2.5.3: Drafting Your Story,1,True
100580,instruction,**Purpose:** Write your complete identity story and professional allegory using the SOARED framework.,1,True
100581,instruction,The acronym I teach for storytelling is SOARED. (You used this in Exercise 1.1.1c.) I don't just want you to describe a time you were successful—tell stories of when you truly soared.,1,True
100582,instruction,"**S**ituation – describe the setting, what was happening<br>**O**bstacle – what was the problem, the disruption, which had to be overcome<br>**A**ction – what action did you take to surmount the obstacle<br>**R**esults – what was the result of your action; was the problem solved or not<br>**E**valuation – did you do everything you could have; what did you miss or how did you succeed<br>**D**iscovery – in hindsight, what have you learned from the event",1,True
100583,heading,Story Guidelines⁸,1,True
100584,instruction,"According to Stephen Denning's storytelling framework, effective identity stories should demonstrate:",1,True
